날짜,종가,거래량,기관합계,개인,외국인합계
2010-06-08,26450,10889286,-595848.0,1387980.0,-792772.0
2010-06-09,25250,14761328,-3693096.0,4286462.0,-521356.0
2010-06-10,25900,9271702,-1177608.0,-187492.0,1329300.0
2010-06-11,25800,8762686,-1374465.0,290778.0,1067517.0
2010-06-14,26000,5686833,-802704.0,-65224.0,883948.0
2010-06-15,27100,13402214,476158.0,-1822127.0,1122499.0
2010-06-16,27300,8415214,1238673.0,-2277900.0,1147697.0
2010-06-17,28200,10848104,867819.0,-3406538.0,2646540.0
2010-06-18,28150,12940850,2683848.0,-1013061.0,2878365.0
2010-06-21,28250,8050689,-1545572.0,365264.0,1160898.0
2010-06-22,27200,11557147,-2091705.0,2593664.0,-351809.0
2010-06-23,27050,6595503,-1478860.0,1658523.0,122827.0
2010-06-24,27150,5203161,-718413.0,1092743.0,-445540.0
2010-06-25,26450,9787032,-1713074.0,2784034.0,-1180530.0
2010-06-28,26050,10143372,-2088918.0,3054578.0,-973600.0
2010-06-29,25600,10326061,-1545532.0,1454922.0,-522860.0
2010-06-30,25050,13952014,-1507183.0,5176076.0,-3693468.0
2010-07-01,25500,12695993,-154938.0,2098832.0,-1542188.0
2010-07-02,25300,8237987,-904955.0,1712835.0,-813070.0
2010-07-05,24750,7736756,-2636512.0,2867050.0,-247678.0
2010-07-06,25850,9753797,1234903.0,-855243.0,-395800.0
2010-07-07,25150,8243930,-677937.0,2122852.0,-1491145.0
2010-07-08,25350,7219081,-872757.0,595387.0,308750.0
2010-07-09,25700,8171473,-1011656.0,726952.0,220234.0
2010-07-12,25900,6412277,-566411.0,423793.0,184278.0
2010-07-13,24900,16803984,-2037146.0,3499410.0,-1310480.0
2010-07-14,25750,17890263,2400689.0,-3180773.0,763134.0
2010-07-15,25150,7695339,-1439397.0,1832815.0,-344648.0
2010-07-16,23500,26408695,-4118026.0,3087185.0,1411471.0
2010-07-19,23700,10915618,-1927761.0,2889196.0,-964137.0
2010-07-20,23850,6009885,-848344.0,310785.0,559119.0
2010-07-21,23600,7489851,-2427923.0,2173736.0,315087.0
2010-07-22,22600,21388196,-5216742.0,6386722.0,-925020.0
2010-07-23,23250,12343729,-1793236.0,-533027.0,2438353.0
2010-07-26,23950,9656787,335885.0,-1616534.0,1128139.0
2010-07-27,23500,37144652,-10553713.0,2804088.0,10763750.0
2010-07-28,23100,13310872,-2465851.0,4428366.0,-2175755.0
2010-07-29,22350,12478780,-3151333.0,4686459.0,-1826626.0
2010-07-30,22500,8930756,-426819.0,1862757.0,-1441930.0
2010-08-02,21600,18732935,-5076239.0,7068014.0,-1986824.0
2010-08-03,21950,14346069,-85039.0,721147.0,-854788.0
2010-08-04,21600,11434849,609242.0,3326183.0,-4015105.0
2010-08-05,21900,11637399,2430969.0,911793.0,-3446157.0
2010-08-06,22850,14508311,2372866.0,-1666097.0,-605720.0
2010-08-09,22700,6486022,253543.0,82628.0,-421221.0
2010-08-10,22600,7329207,38178.0,177684.0,-418282.0
2010-08-11,21200,18817693,-4786759.0,6851337.0,-1860221.0
2010-08-12,21200,13041798,1036427.0,-157224.0,-1031830.0
2010-08-13,21650,7460749,697957.0,-797407.0,47710.0
2010-08-16,22100,7543971,1132952.0,-647215.0,-521797.0
2010-08-17,22100,5851598,675555.0,-415225.0,-178120.0
2010-08-18,21700,7017763,-1389681.0,1079929.0,291210.0
2010-08-19,22500,9857803,1976928.0,-1913798.0,-50830.0
2010-08-20,22000,6506966,-177012.0,1364979.0,-1253377.0
2010-08-23,21400,8185249,-1864699.0,1738989.0,173260.0
2010-08-24,21950,7212879,1005329.0,-949885.0,-156794.0
2010-08-25,22050,7298041,1819087.0,-965864.0,-883263.0
2010-08-26,22600,15405418,4869131.0,-3992245.0,-890466.0
2010-08-27,22550,6317557,379539.0,379611.0,-757800.0
2010-08-30,22500,7788047,-959317.0,1873193.0,-923406.0
2010-08-31,21100,18006565,-4204581.0,6121411.0,-1631650.0
2010-09-01,20850,17891433,-3911647.0,5905290.0,-2060963.0
2010-09-02,21100,12935639,1479829.0,504869.0,-1996578.0
2010-09-03,21800,13682222,3552945.0,-3407915.0,-217250.0
2010-09-06,21850,9768969,-807779.0,-248526.0,1073960.0
2010-09-07,21500,7147421,-1529397.0,1162298.0,511409.0
2010-09-08,20750,16624161,-5117077.0,5632087.0,-457990.0
2010-09-09,20300,15189733,-2951079.0,4647602.0,-1817163.0
2010-09-10,20650,8103091,17117.0,234183.0,-27130.0
2010-09-13,20500,9030044,-604955.0,595074.0,65041.0
2010-09-14,20450,11749312,-349466.0,313815.0,-160560.0
2010-09-15,21000,9591589,1897526.0,-1189872.0,-746750.0
2010-09-16,21100,9047633,1615545.0,-1584616.0,-77368.0
2010-09-17,22500,24186132,3532797.0,-6311707.0,2655690.0
2010-09-20,22100,10471186,-42282.0,1625366.0,-1593654.0
2010-09-24,21100,15723927,-1061247.0,2426035.0,-1395558.0
2010-09-27,21200,11332593,-1031759.0,380538.0,692361.0
2010-09-28,21350,6960963,-58591.0,-248518.0,267510.0
2010-09-29,21850,12752750,2180405.0,-3586973.0,1327638.0
2010-09-30,22150,7530575,1705778.0,-1951021.0,336643.0
2010-10-01,22450,8945751,1509747.0,-2306057.0,750100.0
2010-10-04,22500,10634669,1259510.0,-2258278.0,1106848.0
2010-10-05,22750,8459372,172878.0,-194587.0,32529.0
2010-10-06,23400,15727497,5379416.0,-6576910.0,1019044.0
2010-10-07,23200,9521740,1181607.0,-1084807.0,-34520.0
2010-10-08,23500,7573508,962138.0,-1101958.0,184960.0
2010-10-11,22350,14794038,-668731.0,544240.0,107931.0
2010-10-12,22600,8463492,635214.0,-1162090.0,539640.0
2010-10-13,23400,11261698,1879460.0,-2860978.0,982080.0
2010-10-14,23350,10001339,426030.0,514912.0,-778002.0
2010-10-15,23600,6311478,1252865.0,-1438683.0,227478.0
2010-10-18,22900,10138166,571463.0,456612.0,-915830.0
2010-10-19,22850,10535814,2112915.0,-603935.0,-2144560.0
2010-10-20,23900,14952331,4193345.0,-5375779.0,772580.0
2010-10-21,23750,13108254,2411857.0,-2854840.0,311361.0
2010-10-22,24200,7903928,689891.0,-1826469.0,1172498.0
2010-10-25,24300,8245692,181420.0,-1489113.0,1187010.0
2010-10-26,23700,10858815,-1777971.0,2511159.0,-502088.0
2010-10-27,22900,12636747,-1546671.0,2492901.0,-901480.0
2010-10-28,22850,13682522,-1882829.0,2007969.0,112360.0
2010-10-29,23150,11672512,-1593323.0,86893.0,1757620.0
2010-11-01,22700,8679690,-1299603.0,1895713.0,-564070.0
2010-11-02,21900,13148677,-1421494.0,2859681.0,-1520591.0
2010-11-03,21800,7882993,-842377.0,797441.0,87474.0
2010-11-04,22950,14373857,2272092.0,-3150792.0,683920.0
2010-11-05,23750,18979574,1842711.0,-5008921.0,3182360.0
2010-11-08,23800,9799616,1570690.0,-1439750.0,-136940.0
2010-11-09,23450,6554767,-134787.0,418832.0,-345620.0
2010-11-10,23900,7224958,1369551.0,-315320.0,-1042750.0
2010-11-11,23400,11616394,2079657.0,-412807.0,-1738960.0
2010-11-12,22800,11758691,-683998.0,733408.0,-45020.0
2010-11-15,23650,9850014,880652.0,-579410.0,-305932.0
2010-11-16,23700,8517799,1027838.0,-992988.0,-58980.0
2010-11-17,23350,7311065,472404.0,1550337.0,-2142870.0
2010-11-18,23700,6420573,-1158220.0,1215358.0,-44410.0
2010-11-19,23900,8188817,908524.0,-1309736.0,268392.0
2010-11-22,25300,21524408,6400625.0,-8057266.0,1330621.0
2010-11-23,25350,12947289,688776.0,-2125641.0,1498750.0
2010-11-24,25750,18819363,2073164.0,-2941234.0,1015870.0
2010-11-25,25200,11277437,-176285.0,557875.0,-280510.0
2010-11-26,24650,10551194,404771.0,-841947.0,513563.0
2010-11-29,24800,7308951,-516340.0,1292692.0,-758010.0
2010-11-30,23500,19537475,-247875.0,547887.0,-420752.0
2010-12-01,23400,10722538,789929.0,936511.0,-1654470.0
2010-12-02,23800,9237817,-807017.0,-11693.0,825420.0
2010-12-03,23450,7911082,-1290984.0,1496362.0,-158918.0
2010-12-06,23950,6730217,51658.0,31968.0,-176886.0
2010-12-07,23600,9142980,307278.0,-158518.0,-150770.0
2010-12-08,23300,5620721,-1081365.0,1116729.0,-51594.0
2010-12-09,24150,10169510,1115831.0,-920951.0,-234530.0
2010-12-10,24500,9835555,2206409.0,-2091004.0,-126205.0
2010-12-13,24350,5446369,270560.0,-191860.0,30120.0
2010-12-14,24750,8123939,1429571.0,-1965657.0,488706.0
2010-12-15,24250,6719247,-1229342.0,924903.0,295019.0
2010-12-16,24200,5123501,-377061.0,316965.0,120846.0
2010-12-17,23800,9453699,-2479780.0,2496429.0,33921.0
2010-12-20,23650,7858392,-1035196.0,284406.0,747630.0
2010-12-21,23750,8090612,-1104636.0,1496604.0,-355098.0
2010-12-22,23300,7811301,-1732479.0,2339784.0,-468205.0
2010-12-23,23300,5727070,-1536787.0,1377157.0,313370.0
2010-12-24,23150,5647373,-934340.0,781509.0,84361.0
2010-12-27,23100,3579168,242053.0,-159678.0,-2885.0
2010-12-28,23950,11941653,3402906.0,-4067898.0,758432.0
2010-12-29,24250,5395331,505866.0,-1075097.0,545700.0
2010-12-30,24000,5687987,524799.0,13202.0,-557676.0
2011-01-03,25300,15107759,5552050.0,-5805076.0,-271150.0
2011-01-04,25600,10931161,2091451.0,-3336929.0,1174858.0
2011-01-05,25900,14139328,1283396.0,-3992092.0,2552896.0
2011-01-06,26100,14287171,1209792.0,-3563724.0,2194162.0
2011-01-07,26100,7024336,56946.0,-950616.0,836910.0
2011-01-10,25300,9601918,-409040.0,757176.0,-346716.0
2011-01-11,25400,6904019,455645.0,448508.0,-955523.0
2011-01-12,26350,16029780,855110.0,-2646395.0,1639930.0
2011-01-13,27250,19311300,-1357100.0,-5500459.0,6842029.0
2011-01-14,27250,8859686,562428.0,-217268.0,-390660.0
2011-01-17,26900,6204899,5557.0,144808.0,-39875.0
2011-01-18,27650,15637718,1642766.0,-3018426.0,1298470.0
2011-01-19,27850,8666295,-339124.0,-1157473.0,1517727.0
2011-01-20,28200,6930500,-377483.0,-1113824.0,1416177.0
2011-01-21,28100,7630162,149530.0,-1372850.0,1325910.0
2011-01-24,28350,8014756,-878658.0,-1005233.0,2237410.0
2011-01-25,27400,10865239,-688880.0,-32710.0,697390.0
2011-01-26,28200,7873016,301750.0,-1560552.0,1212131.0
2011-01-27,28000,6841459,-699042.0,492862.0,392980.0
2011-01-28,29500,19314590,1552631.0,-5682480.0,4069232.0
2011-01-31,29650,12114107,-483639.0,-626858.0,1063970.0
2011-02-01,29650,9606594,-1256284.0,412950.0,1044787.0
2011-02-07,29700,9679798,-784765.0,7227.0,776240.0
2011-02-08,30150,9801975,-1761706.0,-253574.0,2064217.0
2011-02-09,29550,6956946,-319031.0,-736569.0,1023090.0
2011-02-10,28800,8468961,-216012.0,1391379.0,-1042427.0
2011-02-11,28800,8298076,-202619.0,-136531.0,250540.0
2011-02-14,29700,5954589,566202.0,-677842.0,131670.0
2011-02-15,29750,4609849,625881.0,-548911.0,-64050.0
2011-02-16,29200,4811721,512812.0,-1224237.0,730099.0
2011-02-17,29100,5876031,-493720.0,-279329.0,678171.0
2011-02-18,29400,4481286,-518559.0,94399.0,404650.0
2011-02-21,28800,5147091,-842176.0,715996.0,170260.0
2011-02-22,28800,5917754,1258308.0,-1374135.0,80077.0
2011-02-23,27600,11843278,-548416.0,1303310.0,-432994.0
2011-02-24,26900,10782089,1267398.0,-373287.0,-934641.0
2011-02-25,28000,7918505,356550.0,-1031605.0,633815.0
2011-02-28,28350,5304614,410839.0,-1348314.0,943495.0
2011-03-02,27550,4652449,-680860.0,659846.0,-12550.0
2011-03-03,28450,4337686,-45427.0,-354812.0,370210.0
2011-03-04,29200,6744388,506950.0,-1591380.0,1051350.0
2011-03-07,28900,4206440,-284331.0,48919.0,281952.0
2011-03-08,28650,8140323,-269261.0,1089844.0,-827100.0
2011-03-09,28400,5641431,153144.0,-400296.0,254491.0
2011-03-10,27700,9118115,-1287304.0,1713073.0,-469860.0
2011-03-11,27700,5850959,574369.0,16335.0,-600344.0
2011-03-14,30100,22881687,2082856.0,-21156.0,-1999950.0
2011-03-15,28700,22932891,2368511.0,-409685.0,-2108756.0
2011-03-16,29200,10333677,679997.0,-265627.0,-272290.0
2011-03-17,28950,10815775,-425285.0,1950749.0,-1304412.0
2011-03-18,28550,8317816,-754511.0,873623.0,-134357.0
2011-03-21,28500,11015422,-1640910.0,1884938.0,-236854.0
2011-03-22,27850,11574524,-2167049.0,2650609.0,-407780.0
2011-03-23,29050,11112405,940639.0,-1773779.0,813750.0
2011-03-24,29100,9140284,1577899.0,-2095260.0,697630.0
2011-03-25,29900,12041899,2197238.0,-2522151.0,403968.0
2011-03-28,30900,14875481,3525442.0,-3540912.0,-165300.0
2011-03-29,31000,8533855,518901.0,-839761.0,506380.0
2011-03-30,31550,11906300,1239981.0,-2456206.0,1253019.0
2011-03-31,31300,7670699,-406681.0,38173.0,470368.0
2011-04-01,31600,6802701,-127671.0,-380815.0,481883.0
2011-04-04,31800,12046547,-859608.0,8593.0,810485.0
2011-04-05,32450,8775396,1286037.0,-2102359.0,653932.0
2011-04-06,32500,8509539,201627.0,-794231.0,198474.0
2011-04-07,32000,7097712,-427334.0,44544.0,415160.0
2011-04-08,31300,10084204,223443.0,1916359.0,-2168362.0
2011-04-11,31800,6076949,736973.0,-969028.0,214682.0
2011-04-12,31700,6421672,291489.0,-651229.0,413080.0
2011-04-13,32350,6193410,-413931.0,-540055.0,997466.0
2011-04-14,33750,12934539,484227.0,-1499757.0,1041115.0
2011-04-15,34150,7233661,-768613.0,-58460.0,899643.0
2011-04-18,33800,7218572,18187.0,-48004.0,40741.0
2011-04-19,32800,8866655,-903319.0,1020576.0,13073.0
2011-04-20,34300,8432079,1016802.0,-1245158.0,156056.0
2011-04-21,37000,19357750,179652.0,-2466337.0,2408995.0
2011-04-22,36600,10270340,-1742871.0,2102839.0,-166018.0
2011-04-25,36450,5529488,-839452.0,946322.0,-102600.0
2011-04-26,34750,19001814,-4151502.0,3067287.0,1256262.0
2011-04-27,33900,18014715,-1864203.0,1540293.0,711897.0
2011-04-28,34350,10388984,-109353.0,-779268.0,886211.0
2011-04-29,33800,11392768,-1353480.0,769573.0,448207.0
2011-05-02,34600,5524897,485828.0,-472322.0,-35388.0
2011-05-03,34450,7224077,-948925.0,445396.0,538654.0
2011-05-04,32450,13763373,-565311.0,2298981.0,-1815570.0
2011-05-06,32500,7867052,-99444.0,-902727.0,971940.0
2011-05-09,33300,5968611,-68116.0,-1233899.0,1233154.0
2011-05-11,33700,6207767,-439946.0,-988573.0,1344497.0
2011-05-12,33750,6600699,261115.0,-486625.0,282170.0
2011-05-13,34500,6713597,1323415.0,-1494514.0,223550.0
2011-05-16,34400,5275126,-733595.0,109445.0,621750.0
2011-05-17,33100,8007576,-2142212.0,1524622.0,800070.0
2011-05-18,32800,9103458,-1985452.0,2748072.0,-652220.0
2011-05-19,31550,8302142,-789052.0,815647.0,59315.0
2011-05-20,32200,5057674,-450324.0,-230297.0,755811.0
2011-05-23,30850,6564960,-548233.0,561263.0,74020.0
2011-05-24,31250,5647670,-314251.0,-146669.0,618130.0
2011-05-25,30000,7212000,-13606.0,-15546.0,122052.0
2011-05-26,31100,5070024,187664.0,-127376.0,30.0
2011-05-27,31300,4797661,27628.0,67634.0,-10512.0
2011-05-30,29500,15176513,-3970446.0,4080696.0,6570.0
2011-05-31,30100,11913318,-3284084.0,2407423.0,1033490.0
2011-06-01,28400,22119286,-5280352.0,5968622.0,-560990.0
2011-06-02,27550,18003988,-1602497.0,854027.0,1010070.0
2011-06-03,27650,9838831,-41052.0,210645.0,-136023.0
2011-06-07,28600,9191909,-27939.0,-1578691.0,1411030.0
2011-06-08,28900,12557220,-1957692.0,-840441.0,2930773.0
2011-06-09,28700,9415804,-1735760.0,1345762.0,406618.0
2011-06-10,26700,24177110,-3034695.0,2101901.0,932174.0
2011-06-13,26350,8790991,-624107.0,-130893.0,774050.0
2011-06-14,26650,6514032,326458.0,174265.0,-514252.0
2011-06-15,26950,6872322,-190921.0,-121449.0,338890.0
2011-06-16,26250,4599234,-250073.0,174981.0,81932.0
2011-06-17,24650,20477438,-2999105.0,990924.0,2023503.0
2011-06-20,25200,8219371,375005.0,-1553014.0,1109299.0
2011-06-21,25900,8505024,406109.0,55142.0,-487901.0
2011-06-22,26100,8915253,1301075.0,-1286905.0,-7770.0
2011-06-23,26350,4236692,481233.0,-377742.0,-180492.0
2011-06-24,27900,9898892,1717963.0,-2520743.0,800450.0
2011-06-27,26700,9559487,-501320.0,3136536.0,-2606716.0
2011-06-28,25550,13451515,-903526.0,1802291.0,-1089350.0
2011-06-29,25550,12290225,-3201240.0,2908983.0,431387.0
2011-06-30,25050,8432185,-1490140.0,1128801.0,367530.0
2011-07-01,26700,13345738,1241947.0,-1641120.0,341193.0
2011-07-04,26950,13215741,-286385.0,-309535.0,624702.0
2011-07-05,28000,12594246,870302.0,-1902471.0,1055149.0
2011-07-06,26500,18889817,-2112171.0,1344287.0,800544.0
2011-07-07,26400,8763541,-1761894.0,1565555.0,279559.0
2011-07-08,26600,10495898,-448286.0,1308167.0,-826030.0
2011-07-11,26450,4936683,-281249.0,200328.0,87601.0
2011-07-12,25350,8802917,-1736793.0,2019592.0,-280209.0
2011-07-13,24300,17203663,-4458197.0,5586447.0,-1014190.0
2011-07-14,23700,14730395,-3834791.0,4018028.0,-229397.0
2011-07-15,24000,9378791,-525323.0,1370442.0,-892057.0
2011-07-18,22950,11775269,-2509381.0,2602311.0,-63211.0
2011-07-19,23350,10298790,-412933.0,1456431.0,-984310.0
2011-07-20,24200,10030134,2590847.0,-1296262.0,-1480345.0
2011-07-21,23650,9223301,-653272.0,1639782.0,-1051082.0
2011-07-22,23750,7369926,-243031.0,1475813.0,-1084032.0
2011-07-25,23900,6812398,1309309.0,-444869.0,-1031720.0
2011-07-26,24500,7505839,786369.0,-68119.0,-744912.0
2011-07-27,23800,7997090,-1451337.0,2039501.0,-661164.0
2011-07-28,23550,5742429,-1194016.0,1066687.0,272559.0
2011-07-29,24250,15569978,6075956.0,-5256598.0,-1129108.0
2011-08-01,25550,10275261,2018521.0,-2078636.0,60145.0
2011-08-02,25450,11462084,1892165.0,-1243022.0,-763972.0
2011-08-03,24300,10595808,710033.0,1335118.0,-2010931.0
2011-08-04,24100,11149944,-287375.0,125783.0,124212.0
2011-08-05,23550,12438185,1628101.0,-1208561.0,-451110.0
2011-08-08,21850,17609715,916319.0,-691650.0,-220754.0
2011-08-09,20200,23001206,1058881.0,-1135035.0,248666.0
2011-08-10,21000,15212209,-187712.0,978771.0,-699469.0
2011-08-11,21850,13323654,-1046752.0,-66875.0,1084030.0
2011-08-12,19750,26788209,-2464506.0,3674937.0,-1026521.0
2011-08-16,20500,8624717,504093.0,-1086193.0,596360.0
2011-08-17,19600,13712538,-3038720.0,3931708.0,-770586.0
2011-08-18,17200,35616692,-10272816.0,9637757.0,803256.0
2011-08-19,15600,23890629,-1811159.0,339442.0,1732393.0
2011-08-22,15750,18277535,545549.0,995214.0,-1414311.0
2011-08-23,17050,21553936,1534872.0,317056.0,-2023248.0
2011-08-24,16250,21395980,-1657628.0,735692.0,990330.0
2011-08-25,17300,20187641,3225609.0,-4189238.0,837233.0
2011-08-26,17950,14558460,1998363.0,-2593901.0,261238.0
2011-08-29,19450,17545626,2395380.0,-3962011.0,1651750.0
2011-08-30,19000,16532870,-586634.0,1002537.0,-526283.0
2011-08-31,19100,13460683,50779.0,328314.0,-354861.0
2011-09-01,19200,16845832,-510948.0,-1629547.0,2434514.0
2011-09-02,19100,8025667,-126822.0,907044.0,-800672.0
2011-09-05,17550,9483784,-1465193.0,2247988.0,-734470.0
2011-09-06,17000,11397318,-1707026.0,2248226.0,-589170.0
2011-09-07,19500,15678828,3686955.0,-2076452.0,-1738713.0
2011-09-08,19300,17096701,1359753.0,-764920.0,-562263.0
2011-09-09,19900,29359964,1503933.0,-1757243.0,359820.0
2011-09-14,19850,18966529,285116.0,-1231797.0,966861.0
2011-09-15,21100,20491884,3418001.0,-3883901.0,423990.0
2011-09-16,21900,20343850,3583796.0,-4222396.0,653570.0
2011-09-19,21000,11980863,-1496919.0,1386160.0,192228.0
2011-09-20,21650,14858543,1474587.0,-1970161.0,411634.0
2011-09-21,21600,9936965,-202637.0,-452593.0,645190.0
2011-09-22,21550,9640910,-341595.0,49105.0,207770.0
2011-09-23,20250,13178942,-22866.0,988444.0,-982388.0
2011-09-26,19950,14403585,1308105.0,-1714565.0,387020.0
2011-09-27,21250,9665974,733115.0,-914997.0,233982.0
2011-09-28,20550,8811547,-514768.0,-52969.0,668747.0
2011-09-29,21850,9542657,1387299.0,-2011770.0,631291.0
2011-09-30,21350,9401314,-650647.0,1032877.0,-461030.0
2011-10-04,20700,10959265,-1215964.0,1488826.0,-235082.0
2011-10-05,20000,11287269,746486.0,-640199.0,-171447.0
2011-10-06,21200,14245183,1321420.0,-2787498.0,1450168.0
2011-10-07,21500,9115213,-402187.0,-958923.0,1193780.0
2011-10-10,21950,7029961,661268.0,-924808.0,157370.0
2011-10-11,22250,8212865,1076639.0,-2074557.0,991248.0
2011-10-12,22550,5880365,873967.0,-749226.0,-162820.0
2011-10-13,21850,9543524,-946016.0,1290882.0,-382656.0
2011-10-14,21950,4605910,-356457.0,303221.0,62886.0
2011-10-17,21950,5211940,20745.0,-98842.0,144977.0
2011-10-18,21800,4354331,-31039.0,96590.0,-132381.0
2011-10-19,21750,7150548,-199786.0,906896.0,-726640.0
2011-10-20,21050,10252965,-517943.0,-197102.0,845599.0
2011-10-21,23200,17938542,3684430.0,-3167773.0,-566125.0
2011-10-24,23900,12451097,2668308.0,-3302319.0,642182.0
2011-10-25,23650,5652614,-240792.0,-336749.0,559619.0
2011-10-26,24150,5774628,1091491.0,-1003211.0,-77200.0
2011-10-27,23800,9196704,-434118.0,548888.0,-245660.0
2011-10-28,22900,11200673,-2985998.0,2564450.0,491657.0
2011-10-31,22850,5395050,-169862.0,-392128.0,560860.0
2011-11-01,23900,10593299,1832787.0,-2308785.0,533728.0
2011-11-02,24000,8021546,1068337.0,-730377.0,-446600.0
2011-11-03,23300,5682575,424113.0,-25453.0,-409740.0
2011-11-04,24850,9642217,2069012.0,-2759633.0,738521.0
2011-11-07,24100,8088193,-1837345.0,1349985.0,493210.0
2011-11-08,23000,12005275,-2742972.0,3190662.0,-458980.0
2011-11-09,22050,22772116,-2831456.0,4284282.0,-1459401.0
2011-11-10,21500,23467154,-624972.0,2747804.0,-2164702.0
2011-11-11,21550,14421635,-1169716.0,3518881.0,-2476730.0
2011-11-14,22300,10805252,279144.0,93541.0,-313335.0
2011-11-15,22050,7045165,-244138.0,1049778.0,-554290.0
2011-11-16,22350,9867606,720435.0,-1041189.0,262414.0
2011-11-17,23200,13550780,1319071.0,-1437646.0,29513.0
2011-11-18,23300,7377636,473819.0,-6390.0,-528889.0
2011-11-21,22900,5390048,321161.0,-188704.0,-121157.0
2011-11-22,23250,5995517,748651.0,-673856.0,-130555.0
2011-11-23,21850,10010655,387744.0,1817108.0,-2317615.0
2011-11-24,22150,6265997,659862.0,-636691.0,19665.0
2011-11-25,21750,4433721,656712.0,30684.0,-582579.0
2011-11-28,23300,9848049,2366825.0,-3150155.0,846190.0
2011-11-29,23400,10290437,809472.0,-878574.0,37292.0
2011-11-30,22950,5239801,-74429.0,11329.0,266330.0
2011-12-01,23450,9146677,337136.0,-1596708.0,1214969.0
2011-12-02,23100,6314973,-214684.0,137093.0,161521.0
2011-12-05,23250,4785846,-50918.0,168788.0,-71110.0
2011-12-06,22750,3593535,-28808.0,310449.0,-252761.0
2011-12-07,22400,8899221,-1243690.0,2266745.0,-906465.0
2011-12-08,22050,6537903,-1357455.0,1756538.0,-358663.0
2011-12-09,21400,6988929,-1319600.0,1674994.0,-239064.0
2011-12-12,22250,6319715,657202.0,-710872.0,67720.0
2011-12-13,22650,9293904,2429717.0,-953547.0,-1473910.0
2011-12-14,22850,6515855,244035.0,-1068226.0,813731.0
2011-12-15,22750,6873946,683031.0,-741194.0,67530.0
2011-12-16,22150,6809614,-445162.0,247312.0,243950.0
2011-12-19,20850,9392801,-145999.0,-232849.0,372038.0
2011-12-20,20750,5391267,-687078.0,1143208.0,-450910.0
2011-12-21,21350,5626938,86135.0,-528371.0,484706.0
2011-12-22,21150,5151591,-1096405.0,727443.0,455090.0
2011-12-23,21700,6167013,798815.0,-1521306.0,768771.0
2011-12-26,21600,2297003,-340546.0,-37914.0,406260.0
2011-12-27,21100,3986592,261192.0,-494702.0,267590.0
2011-12-28,21150,2688208,-299560.0,-224370.0,490580.0
2011-12-29,21950,5006606,1470895.0,-1461761.0,-68714.0
2012-01-02,23450,12170153,4063345.0,-4602678.0,527543.0
2012-01-03,23650,7239708,2572682.0,-3051082.0,451310.0
2012-01-04,23850,9643808,1139732.0,-3032312.0,1857640.0
2012-01-05,24000,5948158,1113618.0,-1686763.0,561245.0
2012-01-06,24400,7633067,111120.0,-2544824.0,2515144.0
2012-01-09,23850,5191657,-391308.0,184257.0,283001.0
2012-01-10,24350,4596542,329381.0,-781674.0,521493.0
2012-01-11,24250,4747105,-367638.0,-599949.0,834557.0
2012-01-12,24150,3566256,-335971.0,411110.0,-121842.0
2012-01-13,25150,7993006,674379.0,-1942320.0,1247601.0
2012-01-16,25400,6341825,5275.0,-847862.0,828827.0
2012-01-17,25550,5982819,-746427.0,-865873.0,1638210.0
2012-01-18,25250,4764455,-639122.0,-199053.0,816605.0
2012-01-19,26300,8987450,-413878.0,-2253681.0,2737239.0
2012-01-20,26950,8726770,-424247.0,-2990716.0,3437840.0
2012-01-25,27450,8693588,-222699.0,-576918.0,919522.0
2012-01-26,27050,9028099,-1343784.0,981861.0,386362.0
2012-01-27,26000,12062057,-2277760.0,2335574.0,-18784.0
2012-01-30,26250,7982762,-842711.0,-187219.0,855670.0
2012-01-31,26850,6048223,-133767.0,-963083.0,1100030.0
2012-02-01,27200,5595741,-391273.0,-1200401.0,1643454.0
2012-02-02,27300,15281596,469409.0,-2189777.0,1830608.0
2012-02-03,26300,11299302,-3458689.0,3625750.0,66710.0
2012-02-06,26100,7061764,-218752.0,347270.0,-81728.0
2012-02-07,25400,9405339,-1593456.0,1883378.0,-248202.0
2012-02-08,26500,8751100,-584369.0,-543576.0,1167380.0
2012-02-09,27050,7705120,-848008.0,-1082655.0,1968313.0
2012-02-10,27000,5751848,-935258.0,27343.0,890375.0
2012-02-13,26850,4941208,-1216762.0,1520717.0,-184095.0
2012-02-14,27550,6615913,-923181.0,-754281.0,1731842.0
2012-02-15,29000,20697390,2160239.0,-2475039.0,595130.0
2012-02-16,28700,9961359,674179.0,453760.0,-1205961.0
2012-02-17,28850,8465777,821882.0,-63896.0,-809356.0
2012-02-20,28300,5753690,-615296.0,841146.0,-227920.0
2012-02-21,28300,5840835,188894.0,154086.0,-306140.0
2012-02-22,29000,4712997,663526.0,-822544.0,173738.0
2012-02-23,28850,5192308,-641957.0,-391905.0,997881.0
2012-02-24,28850,7997699,-552436.0,-53640.0,700536.0
2012-02-27,27950,5153509,-536487.0,1068952.0,-520695.0
2012-02-28,29850,20808560,3795919.0,-7376880.0,3599671.0
2012-02-29,30200,9345314,-546508.0,-1275680.0,1915928.0
2012-03-02,30450,7961280,909188.0,-1111608.0,222964.0
2012-03-05,30050,3839128,-407296.0,710463.0,-328647.0
2012-03-06,29400,5967675,-414548.0,1357180.0,-671622.0
2012-03-07,29100,5359769,274477.0,425049.0,-778426.0
2012-03-08,29750,4741781,-7900.0,297653.0,-314633.0
